batch,index,path,track,lines,severity,tags,action,optimization_impact,finding,recommendation,validation
3,370,SourcePackages/checkouts/mlx-swift-lm/Libraries/Embedders/Tokenizer.swift,C-dependency,83,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
3,371,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/LLMModel.swift,C-dependency,42,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
3,372,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/LLMModelFactory.swift,C-dependency,566,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
3,373,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Lora+Data.swift,C-dependency,69,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
3,374,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/LoraTrain.swift,C-dependency,349,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
3,375,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/AfMoE.swift,C-dependency,591,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,376,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Apertus.swift,C-dependency,483,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,377,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/BaichuanM1.swift,C-dependency,300,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,378,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/BailingMoe.swift,C-dependency,367,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,379,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Bitnet.swift,C-dependency,499,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,380,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Cohere.swift,C-dependency,240,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,381,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/DeepseekV3.swift,C-dependency,563,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,382,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Ernie4_5.swift,C-dependency,236,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,383,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Exaone4.swift,C-dependency,305,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,384,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/FalconH1.swift,C-dependency,758,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,385,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/GLM4.swift,C-dependency,281,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,386,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/GLM4MOE.swift,C-dependency,453,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,387,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/GLM4MOELite.swift,C-dependency,542,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,388,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/GPTOSS.swift,C-dependency,548,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,389,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Gemma.swift,C-dependency,237,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,390,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Gemma2.swift,C-dependency,279,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,391,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Gemma3Text.swift,C-dependency,433,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,392,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Gemma3nText.swift,C-dependency,1040,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,393,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Granite.swift,C-dependency,287,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,394,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/GraniteMoeHybrid.swift,C-dependency,711,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,395,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Internlm2.swift,C-dependency,328,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,396,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Jamba.swift,C-dependency,581,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,397,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/LFM2.swift,C-dependency,411,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,398,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/LFM2MoE.swift,C-dependency,497,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
4,399,SourcePackages/checkouts/mlx-swift-lm/Libraries/MLXLLM/Models/Lille130m.swift,C-dependency,247,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
